,vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
379,7/19/21,0.0015107791,0,499,0,0,1380.742674,255.2573256,3595.231597,1580.768403,278.907681,220.092319
378,7/20/21,0.0009370313,0,372,0,0,822.0313966,151.9686034,2171.308727,954.6912725,207.923161,164.076839
377,7/21/21,0.0013436456,0,545,0,0,1179.032712,217.9672884,3097.205891,1361.794109,304.6186095,240.3813905
376,7/22/21,0.0012958655,0,508,0,0,1175.656813,217.3431874,2979.819079,1310.180921,283.9380801,224.0619199
375,7/23/21,0.0009503787,0,501,0,0,772.236887,142.763113,2081.01118,914.9888204,280.0255475,220.9744525
374,7/24/21,0.0000377211,0,6,0,0,16.03552006,2.964479943,113.9138296,50.08617041,3.353599371,2.646400629
373,7/25/21,0.0011057124,0,545,0,0,929.2161886,171.7838114,2448.45274,1076.54726,304.6186095,240.3813905
372,7/26/21,0.0012393805,0,431,0,0,1062.564197,196.4358025,2977.040693,1308.959307,240.9002215,190.0997785
371,7/27/21,0.0008211597,0,379,0,0,728.3502005,134.6497995,1822.621273,801.3787265,211.8356936,167.1643064
370,7/28/21,0.0014985923,0,626,0,0,1295.501226,239.4987743,3445.198749,1514.801251,349.892201,276.107799
369,7/29/21,0.0028178643,0,969,0,0,2520.108573,465.8914268,6697.994261,2945.005739,541.6062984,427.3937016
368,7/30/21,0.0014279861,0,664,0,0,1210.259777,223.7402231,3209.035931,1410.964069,371.1316637,292.8683363
367,7/31/21,0.0000266949,0,5,0,0,16.8794948,3.120505203,75.01642437,32.98357563,2.794666142,2.205333858
366,8/1/21,0.0031447806,0,1356,0,0,2649.236708,489.7632916,7227.971407,3178.028593,757.9134578,598.0865422
365,8/2/21,0.0007596453,0,234,0,0,589.9383432,109.0616568,1917.0864,842.9135996,130.7903755,103.2096245
364,8/3/21,0.0012550493,0,422,0,0,927.5282391,171.4717609,3156.941192,1388.058808,235.8698224,186.1301776
363,8/4/21,0.0015601068,0,689,0,0,1261.742236,233.2577639,3606.345142,1585.654858,385.1049944,303.8950056
362,8/5/21,0.0014788613,0,537,0,0,1236.422994,228.5770061,3546.609841,1559.390159,300.1471437,236.8528563
361,8/6/21,0.0015442446,0,597,0,0,1357.111382,250.8886183,3598.70458,1582.29542,333.6831374,263.3168626
360,8/7/21,0.0014813760,0,606,0,0,1261.742236,233.2577639,3438.94738,1512.05262,338.7135364,267.2864636
359,8/8/21,0.0016022770,0,669,0,0,1141.897823,211.102177,3884.18375,1707.81625,373.9263298,295.0736702
358,8/9/21,0.0009381919,0,245,0,0,871.8259063,161.1740937,2310.922628,1016.077372,136.938641,108.061359
357,8/10/21,0.0009596639,0,373,0,0,775.6127859,143.3872141,2289.390136,1006.609864,208.4820942,164.5179058
356,8/11/21,0.0009281330,0,449,0,0,819.4994724,151.5005276,2034.473213,894.5267874,250.9610196,198.0389804
355,8/12/21,0.0022147132,0,1040,0,0,1357.955356,251.0446436,5390.06901,2369.93099,581.2905576,458.7094424
354,8/13/21,0.0015837066,0,700,0,0,1072.691894,198.3081057,3831.394415,1684.605585,391.2532599,308.7467401
353,8/14/21,0.0000330785,0,11,0,0,11.81564636,2.184353642,93.77053046,41.22946954,6.148265513,4.851734487
352,8/15/21,0.0033246813,0,1163,0,0,2590.158477,478.8415234,8190.682186,3601.317814,650.0393447,512.9606553
351,8/16/21,0.0010010604,0,390,0,0,605.1298885,111.8701115,2554.726008,1123.273992,217.9839591,172.0160409
350,8/17/21,0.0009190412,0,401,0,0,745.2296953,137.7703047,2129.632936,936.3670639,224.1322246,176.8677754
349,8/18/21,0.0013689864,0,699,0,0,1023.741359,189.2586406,3102.068067,1363.931933,390.6943267,308.3056733
348,8/19/21,0.0013649242,0,725,0,0,997.5781425,184.4218575,3072.895013,1351.104987,405.2265906,319.7734094
347,8/20/21,0.0012182954,0,671,0,0,881.1096284,162.8903716,2717.261594,1194.738406,375.0441963,295.9558037
346,8/21/21,0.0000404293,0,25,0,0,19.41141902,3.588580984,94.46512698,41.53487302,13.97333071,11.02666929
345,8/22/21,0.0022648146,0,1140,0,0,1755.467459,324.5325411,5103.895243,2244.104757,637.1838804,502.8161196
344,8/23/21,0.0006720162,0,264,0,0,525.7962629,97.20373708,1613.54772,709.4522796,147.5583723,116.4416277
343,8/24/21,0.0008619759,0,409,0,0,644.7967012,119.2032988,1996.270404,877.7295961,228.6036904,180.3963096
342,8/25/21,0.0012682033,0,664,0,0,852.4144872,157.5855128,2929.808129,1288.191871,371.1316637,292.8683363
341,8/26/21,0.0012097840,0,568,0,0,846.5066641,156.4933359,2858.264688,1256.735312,317.4740738,250.5259262
340,8/27/21,0.0012045610,0,604,0,0,762.1091901,140.8908099,2858.959284,1257.040716,337.59567,266.40433
339,8/28/21,0.0012945114,0,597,0,0,881.9536031,163.0463969,3093.038312,1359.961688,333.6831374,263.3168626
338,8/29/21,0.0000342392,0,18,0,0,17.72346954,3.276530463,83.35158263,36.64841737,10.06079811,7.939201888
337,8/30/21,0.0020820123,0,771,0,0,1580.764688,292.2353123,5103.895243,2244.104757,430.9375191,340.0624809
336,8/31/21,0.0009178805,0,391,0,0,588.2503937,108.7496063,2268.552241,997.4477595,218.5428923,172.4571077
335,9/1/21,0.0012281609,0,618,0,0,529.1721619,97.82783812,3115.959997,1370.040003,345.4207352,272.5792648
334,9/2/21,0.0011780595,0,547,0,0,547.7396062,101.2603938,3019.411081,1327.588919,305.736476,241.263524
333,9/3/21,0.0011687743,0,512,0,0,463.3421322,85.65786783,3104.151856,1364.848144,286.173813,225.826187
332,9/4/21,0.0011755448,0,513,0,0,501.3209955,92.67900453,3095.816698,1361.183302,286.7327462,226.2672538
331,9/5/21,0.0000324982,0,19,0,0,10.12769688,1.872303122,81.96238958,36.03761042,10.61973134,8.380268659
330,9/6/21,0.0018502692,0,646,0,0,1209.415802,223.5841978,4751.04021,2088.95979,361.0708656,284.9291344
329,9/7/21,0.0005834200,0,183,0,0,375.5687592,69.43124077,1531.585331,673.4146692,102.2847808,80.71521919
328,9/8/21,0.0000274687,0,8,0,0,13.50359584,2.496404163,76.40561741,33.59438259,4.471465828,3.528534172
327,9/9/21,0.0015579789,0,705,0,0,687.839413,127.160587,4048.803126,1780.196874,394.0479261,310.9520739
326,9/10/21,0.0010660568,0,455,0,0,471.7818796,87.21812043,2807.559142,1234.440858,254.3146189,200.6853811
325,9/11/21,0.0000334654,0,18,0,0,3.375898959,0.624101041,92.38133741,40.61866259,10.06079811,7.939201888
324,9/12/21,0.0010178899,0,455,0,0,439.7108395,81.28916054,2660.999275,1170.000725,254.3146189,200.6853811
323,9/13/21,0.0016194933,0,574,0,0,1121.642429,207.3575707,4094.646497,1800.353503,320.8276731,253.1723269
322,9/14/21,0.0007503601,0,323,0,0,449.8385363,83.16146366,1875.410609,824.5893909,180.5354328,142.4645672
321,9/15/21,0.0010693453,0,479,0,0,452.3704606,83.62953944,2802.002369,1231.997631,267.7290164,211.2709836
320,9/16/21,0.0013827208,0,545,0,0,444.7746879,82.2253121,3841.813363,1689.186637,304.6186095,240.3813905
319,9/17/21,0.0009296805,0,422,0,0,431.2710921,79.72890794,2397.052597,1053.947403,235.8698224,186.1301776
318,9/18/21,0.0009056937,0,393,0,0,446.4626374,82.53736262,2338.706489,1028.293511,219.6607588,173.3392412
317,9/19/21,0.0008401170,0,326,0,0,532.5480608,98.45193916,2125.465357,934.534643,182.2122325,143.7877675
316,9/20/21,0.0006048920,0,231,0,0,391.6042793,72.39572071,1528.806945,672.1930553,129.1135758,101.8864242
315,9/21/21,0.0000096721,0,7,0,0,0,0,25.00547479,10.99452521,3.912532599,3.087467401
314,9/22/21,0.0005698790,0,268,0,0,297.9230832,55.07691684,1428.785046,628.2149545,149.7941052,118.2058948
313,9/23/21,0.0010039621,0,481,0,0,481.0656017,88.93439829,2540.834077,1117.165923,268.8468829,212.1531171
312,9/24/21,0.0006867178,0,354,0,0,343.4977191,63.50228088,1691.342531,743.6574692,197.8623629,156.1376371
311,9/25/21,0.0010182768,0,547,0,0,437.1789152,80.82108476,2536.666498,1115.333502,305.736476,241.263524
310,9/26/21,0.0009424476,0,591,0,0,388.2283803,71.77161967,2243.546766,986.4532343,330.329538,260.670462
309,9/27/21,0.0008702939,0,671,0,0,459.1222585,84.87774153,1814.980712,798.0192883,375.0441963,295.9558037
308,9/28/21,0.0007368192,0,817,0,0,270.9158915,50.08410851,1287.781952,566.2180484,456.6484476,360.3515524
307,9/29/21,0.0012490526,0,1125,0,0,416.9235215,77.07647852,2579.036886,1133.963114,628.799882,496.200118
306,9/30/21,0.0006735638,0,601,0,0,272.603841,50.39615903,1359.325393,597.6746066,335.9188703,265.0811297
305,10/1/21,0.0009349034,0,896,0,0,313.1146285,57.88537152,1854.572713,815.4272865,500.8041727,395.1958273
304,10/2/21,0.0005238399,0,373,0,0,182.2985438,33.70145619,1212.765527,533.2344728,208.4820942,164.5179058
303,10/3/21,0.0014322418,0,1454,0,0,432.1150668,79.8849332,2767.272543,1216.727457,812.6889142,641.3110858
302,10/4/21,0.0021019368,0,2043,0,0,654.9243981,121.0756019,4170.357517,1833.642483,1141.900586,901.0994143
301,10/5/21,0.0006629245,0,582,0,0,248.1285735,45.87142649,1367.660552,601.3394484,325.299139,256.700861
300,10/6/21,0.0009552148,0,751,0,0,286.9514115,53.04858845,2150.470832,945.5291682,419.7588546,331.2411454
299,10/7/21,0.0007522945,0,681,0,0,235.4689524,43.53104758,1561.452981,686.5470188,380.6335286,300.3664714
298,10/8/21,0.0024369777,0,1919,0,0,614.4136106,113.5863894,5578.999264,2453.000736,1072.592865,846.4071346
297,10/9/21,0.0010451651,0,919,0,0,282.7315378,52.26846215,2243.546766,986.4532343,513.6596369,405.3403631
296,10/10/21,0.0010937190,0,911,0,0,317.3345022,58.66549782,2400.52558,1055.47442,509.1881711,401.8118289
295,10/11/21,0.0007275340,0,605,0,0,278.5116641,51.48833585,1542.698875,678.3011249,338.1546032,266.8453968
294,10/12/21,0.0005095253,0,412,0,0,186.5184175,34.48158249,1103.713873,485.2861267,230.2804901,181.7195099
293,10/13/21,0.0000297900,0,33,0,0,2.53192422,0.46807578,59.04070436,25.95929564,18.44479654,14.55520346
292,10/14/21,0.0000566784,0,63,0,0,0,0,115.9976192,51.00238084,35.21279339,27.78720661
291,10/15/21,0.0000545505,0,56,0,0,4.219873699,0.780126301,114.6084261,50.39157389,31.30026079,24.69973921
290,10/16/21,0.0000466194,0,45,0,0,7.595772659,1.404227341,98.63270611,43.36729389,25.15199528,19.84800472
289,10/17/21,0.0000578390,0,66,0,0,2.53192422,0.46807578,113.9138296,50.08617041,36.88959308,29.11040692
288,10/18/21,0.0000305638,0,34,0,0,6.751797919,1.248202081,56.9569148,25.0430852,19.00372977,14.99627023
287,10/19/21,0.0000284359,0,22,0,0,3.375898959,0.624101041,68.76505567,30.23494433,12.29653103,9.703468974
286,10/20/21,0.0000375277,0,45,0,0,1.68794948,0.31205052,70.84884523,31.15115477,25.15199528,19.84800472
285,10/21/21,0.0000369474,0,30,0,0,1.68794948,0.31205052,89.60295132,39.39704868,16.76799685,13.23200315
284,10/22/21,0.0010716666,0,452,0,0,314.802578,58.19742204,2961.064973,1301.935027,252.6378193,199.3621807
283,10/23/21,0.0000557112,0,59,0,0,6.751797919,1.248202081,112.5246365,49.47536345,32.97706048,26.02293952
282,10/24/21,0.0000611276,0,84,0,0,0.84397474,0.15602526,102.1056887,44.89431128,46.95039119,37.04960881
281,10/25/21,0.0000603538,0,91,0,0,4.219873699,0.780126301,86.82456524,38.17543476,50.86292379,40.13707621
280,10/26/21,0.0000779570,0,88,0,0,7.595772659,1.404227341,151.4220418,66.57795823,49.1861241,38.8138759
279,10/27/21,0.0000686718,0,79,0,0,1.68794948,0.31205052,135.4463218,59.55367823,44.15572505,34.84427495
278,10/28/21,0.0001201273,0,167,0,0,7.595772659,1.404227341,193.0978331,84.90216691,93.34184915,73.65815085
277,10/29/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
276,10/30/21,0.0016488965,0,1939,0,0,241.3767756,44.6232244,3028.440835,1331.559165,1083.77153,855.22847
275,10/31/21,0.0021025171,0,2089,0,0,468.4059806,86.59401939,4262.044258,1873.955742,1167.611514,921.3884858
274,11/1/21,0.0011341483,0,1114,0,0,231.2490787,42.75092128,2334.53891,1026.46109,622.6516165,491.3483835
273,11/2/21,0.0008749365,0,880,0,0,197.4900891,36.50991088,1756.634604,772.3653961,491.861241,388.138759
272,11/3/21,0.0014359172,0,1600,0,0,309.7387295,57.26127048,2678.364188,1177.635812,894.2931655,705.7068345
271,11/4/21,0.0016065328,0,1571,0,0,335.9019465,62.09805354,3309.752427,1455.247573,878.0841019,692.9158981
270,11/5/21,0.0008733890,0,943,0,0,149.383529,27.61647105,1703.150672,748.8493283,527.0740344,415.9259656
269,11/6/21,0.0014842776,0,1439,0,0,254.0363967,46.96360331,3121.516769,1372.483231,804.3049157,634.6950843
268,11/7/21,0.0016390310,0,1580,0,0,289.4833358,53.51666423,3452.144714,1517.855286,883.114501,696.885499
267,11/8/21,0.0018854756,0,1600,0,0,406.7958246,75.2041754,4212.727905,1852.272095,894.2931655,705.7068345
266,11/9/21,0.0005954133,0,535,0,0,119.8444131,22.15558694,1296.11711,569.8828901,299.0292772,235.9707228
265,11/10/21,0.0010855944,0,834,0,0,352.7814413,65.21855875,2449.147336,1076.852664,466.1503125,367.8496875
264,11/11/21,0.0019055935,0,1676,0,0,325.7742496,60.22575042,4246.068538,1866.931462,936.7720909,739.2279091
263,11/12/21,0.0000512620,0,51,0,0,0.84397474,0.15602526,112.5246365,49.47536345,28.50559465,22.49440535
262,11/13/21,0.0001470156,0,124,0,0,4.219873699,0.780126301,352.1604366,154.8395634,69.30772033,54.69227967
261,11/14/21,0.0041524181,0,3531,0,0,1476.11182,272.88818,8790.118985,3864.881015,1973.59323,1557.40677
260,11/15/21,0.0011871513,0,699,0,0,680.2436403,125.7563597,2731.848121,1201.151879,390.6943267,308.3056733
259,11/16/21,0.0007594518,0,728,0,0,189.8943165,35.10568354,1559.369192,685.6308083,406.9033903,321.0966097
258,11/17/21,0.0013881372,0,1250,0,0,384.0085066,70.99149337,2931.891919,1289.108081,698.6665356,551.3334644
257,11/18/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
256,11/19/21,0.0022311558,0,1853,0,0,476.845728,88.15427199,5044.854539,2218.145461,1035.703272,817.2967277
255,11/20/21,0.0017972662,0,1485,0,0,468.4059806,86.59401939,4005.043545,1760.956455,830.0158443,654.9841557
254,11/21/21,0.0017711516,0,1303,0,0,558.7112778,103.2887222,4089.784321,1798.215679,728.2899967,574.7100033
253,11/22/21,0.0014782810,0,1072,0,0,298.7670579,55.2329421,3573.004509,1570.995491,599.1764209,472.8235791
252,11/23/21,0.0013417112,0,1086,0,0,189.0503417,34.94965828,3153.468209,1386.531791,607.0014861,478.9985139
251,11/24/21,0.0025443378,0,1715,0,0,1815.389665,335.6103346,5259.484864,2312.515136,958.5704868,756.4295132
250,11/25/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
249,11/26/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
248,11/27/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
247,11/28/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
246,11/29/21,0.0059160254,0,3996,0,0,1319.132518,243.8674816,14605.97566,6422.024338,2233.497181,1762.502819
245,11/30/21,0.0008938938,0,682,0,0,141.7877563,26.21224371,2145.608656,943.3913439,381.1924618,300.8075382
244,12/1/21,0.0011567810,0,761,0,0,315.6465527,58.3534473,2836.732195,1247.267805,425.3481869,335.6518131
243,12/2/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
242,12/3/21,0.0013987764,0,1012,0,0,443.0867384,81.91326158,3252.100916,1429.899084,565.6404272,446.3595728
241,12/4/21,0.0024060270,0,1477,0,0,401.7319762,74.26802383,6256.925469,2751.074531,825.5443784,651.4556216
240,12/5/21,0.0022123919,0,1188,0,0,351.9374665,65.06253349,6004.092335,2639.907665,664.0126754,523.9873246
239,12/6/21,0.0012552428,0,691,0,0,252.3484472,46.65155279,3339.620077,1468.379923,386.2228609,304.7771391
238,12/7/21,0.0010178899,0,642,0,0,138.4118573,25.58814267,2649.191135,1164.808865,358.8351327,283.1648673
237,12/8/21,0.0257807401,0,1286,107853.7011,15983.29894,415.235572,76.764428,4426.663634,1946.336366,718.7881318,567.2118682
236,12/9/21,0.0002075629,0,0,934.5108589,138.4891411,0,0,0,0,0,0
235,12/10/21,0.0024358170,0,1367,1723.575946,255.4240543,375.5687592,69.43124077,5163.630544,2270.369456,764.0617233,602.9382767
234,12/11/21,0.0027509335,0,1194,2004.016297,296.9837033,398.3560772,73.64392279,6293.044488,2766.955512,667.3662748,526.6337252
233,12/12/21,0.0022369590,0,1027,1897.762499,281.2375009,414.3915973,76.60840274,4751.04021,2088.95979,574.0244256,452.9755744
232,12/13/21,0.0016645652,0,672,1743.607399,258.3926006,319.8664264,59.1335736,3389.631027,1490.368973,375.6031295,296.3968705
231,12/14/21,0.0007662223,0,357,884.8676912,131.1323088,122.3763373,22.62366272,1448.928345,637.0716553,199.5391626,157.4608374
230,12/15/21,0.0021443005,0,819,1708.770089,253.2299113,495.4131723,91.58682771,4791.326808,2106.673192,457.7663141,361.2336859
229,12/16/21,0.0000000000,0,0,0,0,0,0,0,0,0,0
228,12/17/21,0.0023321323,0,1144,1460.55425,216.4457499,396.6681277,73.33187227,5293.520093,2327.479907,639.4196134,504.5803866
227,12/18/21,0.0026524717,0,1432,1485.8113,220.1886996,400.8880014,74.11199857,6020.068055,2646.931945,800.3923831,631.6076169
226,12/19/21,0.0027633137,0,1461,1620.805879,240.1941208,500.4770207,92.52297927,6188.160414,2720.839586,816.6014468,644.3985532
225,12/20/21,0.0017075093,0,618,1733.156206,256.8437938,312.2706537,57.72934626,3633.434406,1597.565594,345.4207352,272.5792648
224,12/21/21,0.0021112220,0,624,1023.346001,151.6539989,367.1290118,67.87098817,5595.66958,2460.33042,348.7743346,275.2256654
223,12/22/21,0.0019659473,0,846,1305.528218,193.4717824,530.8601114,98.13988864,4405.825738,1937.174262,472.8575113,373.1424887
222,12/23/21,0.0001779663,0,0,801.2581456,118.7418544,0,0,0,0,0,0
221,12/24/21,0.0028143823,0,1077,1913.439289,283.5607111,805.9958765,149.0041235,6420.155652,2822.844348,601.971087,475.028913
220,12/25/21,0.0000379146,0,20,2.612798301,0.387201699,8.439747398,1.560252602,99.32730263,43.67269737,11.17866457,8.821335431
219,12/26/21,0.0000077377,0,0,0,0,0.84397474,0.15602526,27.08926435,11.91073565,0,0
218,12/27/21,0.0045037081,0,1776,2961.171408,438.8285925,1011.081738,186.9182617,10510.63457,4621.365431,992.6654137,783.3345863
217,12/28/21,0.0004955975,0,164,278.6984854,41.30151459,91.1492719,16.8507281,1254.441319,551.5586815,91.66504947,72.33495053
216,12/29/21,0.0019388655,0,902,1213.209344,179.7906557,512.2926671,94.70733292,4319.69577,1899.30423,504.1577721,397.8422279
215,12/30/21,0.0003085394,0,0,1389.137763,205.8622368,0,0,0,0,0,0
214,12/31/21,0.0031041579,0,947,2713.826502,402.1734983,881.1096284,162.8903716,6941.103043,3051.896957,529.3097673,417.6902327
213,1/1/22,0.0000241802,0,9,2.612798301,0.387201699,5.063848439,0.936151561,68.07045915,29.92954085,5.030399056,3.969600944
212,1/2/22,0.0000000000,0,0,0,0,0,0,0,0,0,0
211,1/3/22,0.0046542057,0,1544,3598.694193,533.3058071,1292.125327,238.8746733,10633.57815,4675.421846,862.9929047,681.0070953
210,1/4/22,0.0004990794,0,260,197.7017381,29.29826191,128.2841605,23.71583954,1167.616753,513.3832467,145.3226394,114.6773606
209,1/5/22,0.0020315240,0,574,1939.567272,287.4327281,718.2225036,132.7774964,4359.287771,1916.712229,320.8276731,253.1723269
208,1/6/22,0.0030981612,0,1201,2479.545587,367.4544126,964.6631276,178.3368724,6684.796927,2939.203073,671.2788074,529.7211926
207,1/7/22,0.0004689025,0,0,2111.141027,312.858973,0,0,0,0,0,0
206,1/8/22,0.0025485935,0,635,2846.208282,421.7917177,838.0669167,154.9330833,5309.495813,2334.504187,354.9226001,280.0773999
205,1/9/22,0.0027739530,0,652,3427.120438,507.8795622,957.067355,176.932645,5533.85049,2433.14951,364.424465,287.575535
204,1/10/22,0.0016461883,0,329,1767.993517,262.0064832,755.3573922,139.6426078,3422.277063,1504.722937,183.8890322,145.1109678
203,1/11/22,0.0009935162,0,198,944.9620521,140.0379479,411.859673,76.14032696,2199.787185,967.2128151,110.6687792,87.33122077
202,1/12/22,0.0024510989,0,707,1697.447963,251.5520373,1035.557006,191.4429942,5613.034493,2467.965507,395.1657925,311.8342075
201,1/13/22,0.0024942364,0,683,2115.495691,313.5043091,965.5071024,178.4928976,5525.515332,2429.484668,381.751395,301.248605
200,1/14/22,0.0001653926,0,0,520.8177946,77.18220538,216.9015081,40.09849186,0,0,0,0
199,1/15/22,0.0024377514,0,665,1889.924104,280.0758958,909.8047696,168.1952304,5573.442492,2450.557508,371.6905969,293.3094031
198,1/16/22,0.0027549957,0,713,2644.15188,391.8481196,1030.493157,190.5068427,5945.051631,2613.948369,398.5193919,314.4806081
197,1/17/22,0.0015779034,0,310,1607.741888,238.2581123,779.8326596,144.1673404,3311.14162,1455.85838,173.2693008,136.7306992
196,1/18/22,0.0010687650,0,279,948.4457832,140.5542168,512.2926671,94.70733292,2272.025223,998.9747769,155.9423707,123.0576293
195,1/19/22,0.0016392244,0,581,836.0954562,123.9045438,642.264777,118.735223,3883.489154,1707.510846,324.7402057,256.2597943
194,1/20/22,0.0022226444,0,541,1842.893735,273.1062652,1108.138833,204.8611666,4847.589126,2131.410874,302.3828766,238.6171234
193,1/21/22,0.0000000000,0,0,0,0,0,0,0,0,0,0
192,1/22/22,0.0021951756,0,554,1567.67898,232.3210195,852.4144872,157.5855128,5160.852158,2269.147842,309.6490086,244.3509914
191,1/23/22,0.0019674948,0,442,1548.51846,229.4815404,727.5062257,134.4937743,4616.983081,2030.016919,247.048487,194.951513
190,1/24/22,0.0013747897,0,298,1329.914335,197.0856649,694.5912109,128.4087891,2890.216128,1270.783872,166.5621021,131.4378979
189,1/25/22,0.0010204046,0,196,688.9078186,102.0921814,529.1721619,97.82783812,2406.776948,1058.223052,109.5509128,86.44908722
188,1/26/22,0.0013573799,0,334,937.99459,139.00541,659.1442718,121.8557282,3119.43298,1371.56702,186.6836983,147.3163017
187,1/27/22,0.0015115529,0,405,1171.404572,173.5954285,708.9387815,131.0612185,3347.260639,1471.739361,226.3679575,178.6320425
186,1/28/22,0.0000000000,0,0,0,0,0,0,0,0,0,0
185,1/29/22,0.0018152563,0,571,1285.496764,190.503236,688.6833877,127.3166123,4132.849305,1817.150695,319.1508734,251.8491266
184,1/30/22,0.0014428811,0,308,1441.393729,213.6062707,694.5912109,128.4087891,3031.913818,1333.086182,172.1514344,135.8485656
183,1/31/22,0.0014966579,0,443,993.7342871,147.2657129,681.0876151,125.9123849,3405.606747,1497.393253,247.6074202,195.3925798
182,2/1/22,0.0007387536,0,144,701.9718101,104.0281899,382.3205571,70.67944285,1578.123298,693.8767022,80.4863849,63.5136151
181,2/2/22,0.0013848486,0,380,867.4490359,128.5509641,622.853358,115.146642,3240.292775,1424.707225,212.3946268,167.6053732
180,2/3/22,0.0012794230,0,361,1034.668127,153.3318729,579.8106463,107.1893537,2790.194228,1226.805772,201.7748955,159.2251045
179,2/4/22,0.0000000000,0,0,0,0,0,0,0,0,0,0
178,2/5/22,0.0009364509,0,211,583.5249538,86.47504616,417.7674962,77.23250378,2260.217082,993.7829177,117.9349112,93.0650888
177,2/6/22,0.0011237024,0,276,1227.144269,181.8557314,513.1366418,94.86335818,2250.492731,989.507269,154.2655711,121.7344289
176,2/7/22,0.0007905960,0,130,790.8069524,117.1930476,406.7958246,75.2041754,1692.731724,744.2682761,72.6613197,57.3386803
175,2/8/22,0.0005323514,0,86,431.9826524,64.01734761,298.7670579,55.2329421,1201.651983,528.3480171,48.06825765,37.93174235
174,2/9/22,0.0008385695,0,259,699.3590118,103.6409882,390.7603045,72.23969545,1771.915727,779.0842726,144.7637062,114.2362938
173,2/10/22,0.0013366817,0,288,793.4197507,117.5802493,623.6973327,115.3026673,3253.490109,1430.509891,160.9727698,127.0272302
172,2/11/22,0.0000000000,0,0,0,0,0,0,0,0,0,0
171,2/12/22,0.0011801874,0,273,750.7440451,111.2559549,560.3992273,103.6007727,2798.529387,1230.470613,152.5887714,120.4112286
170,2/13/22,0.0011422728,0,230,793.4197507,117.5802493,583.1865452,107.8134548,2669.334434,1173.665566,128.5546425,101.4453575
169,2/14/22,0.0006480295,0,118,668.0054322,98.99456777,361.2211887,66.77881135,1332.930726,586.0692745,65.95412096,52.04587904
